id,status,name,company_type,Type,cidade,estado,carteira,Assinatura,Novo company_type,Nova carteira
82345,inactive,Mais Propaganda (Agência Sinal),Revenda,company,São Paulo,São Paulo,Carteira Concessionária,#N/A,Concessionárias,
82346,inactive,Mais Seminovos,Revenda,company,Aracaju,Sergipe,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82347,inactive,Mais Veiculos,Revenda,company,João Monlevade,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82348,inactive,Mais Veiculos,Revenda,company,Aracaju,Sergipe,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82349,inactive,Mais Veiculos,Revenda,company,Divinópolis,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82350,inactive,Mais Veiculos,Revenda,company,Serra,Espírito Santo,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82351,inactive,Mais Veiculos,Revenda,company,Tupã,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82352,inactive,Mais Veiculos,Revenda,company,Anápolis,Goiás,Carteira UsadosBR,#N/A,Revendas,Gabriela Silva
82353,inactive,CABRAL MULTIMARCAS - CAMPOS SALLES,Revenda,company,Sorocaba,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82354,inactive,Mais Veículos-,Revenda,company,Itaperuna,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82355,inactive,Mais Veículos,Revenda,company,Juiz de Fora,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82356,inactive,Mais Veículos,Revenda,company,Porto Velho,Rondônia,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82357,inactive,Mais Veiculos LTDA (Cabedelo),Revenda,company,Cabedelo,Paraíba,Carteira UsadosBR,#N/A,Concessionárias,
82358,inactive,Mais Veiculos (C.Grande),Revenda,company,Campina Grande,Paraíba,Carteira UsadosBR,#N/A,Concessionárias,
82359,inactive,Maja Veículos,Revenda,company,Caicó,Rio Grande do Norte,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82361,inactive,Majestik Motors,Revenda,company,Campo Grande,Mato Grosso do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82362,inactive,Makinas Veículos,Revenda,company,Chapecó,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82363,inactive,Makine Motors,Revenda,company,Valinhos,São Paulo,Carteira CS - Rita Moregola,#N/A,Revendas,Lucas Bombini
82364,inactive,Makoto Veiculos,Revenda,company,Araçatuba,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82365,inactive,Mak Vel Veiculos,Revenda,company,Belo Horizonte,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82368,inactive,Mallibu Veiculos,Revenda,company,Porto Alegre,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82369,inactive,Mallone'S Veiculos,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82370,inactive,Mallon Motors,Revenda,company,Canoinhas,Santa Catarina,Carteira UsadosBR,#N/A,Concessionárias,
82371,inactive,Mallon Volkswagen,Revenda,company,Canoinhas,Santa Catarina,Carteira UsadosBR,#N/A,Concessionárias,
82372,inactive,Malta Veículos,Revenda,company,Belo Horizonte,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82373,inactive,Malu Automóveis,Revenda,company,São Gonçalo,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82374,inactive,Malu Car,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82375,inactive,Malu Veículos,Revenda,company,São Mateus,Espírito Santo,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82377,inactive,Mambrini Motors,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82380,inactive,Manain Veiculos,Revenda,company,Rondonópolis,Mato Grosso,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82381,inactive,Manancial Veículos,Revenda,company,Patos,Paraíba,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82382,inactive,Manara,Revenda,company,Palmas,Tocantins,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82383,inactive,Manara Veiculos,Revenda,company,Palmas,Tocantins,Carteira UsadosBR,#N/A,Concessionárias,
82384,inactive,Manara Veiculos,Revenda,company,Palmas,Tocantins,Carteira UsadosBR,#N/A,Concessionárias,
82385,inactive,Manarin Veículos,Revenda,company,Joinville,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82386,inactive,Manaus Auto Shopping,Revenda,company,Manaus,Amazonas,Carteira UsadosBR,#N/A,Concessionárias,
82387,inactive,Mancha Multimarcas,Revenda,company,Guarapuava,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82388,inactive,Mancha Veículos,Revenda,company,Jandira,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82389,inactive,Manchete Multimarcas,Revenda,company,Olinda,Pernambuco,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82390,inactive,Manchete Multimarcas,Revenda,company,Recife,Pernambuco,Carteira UsadosBR,#N/A,Concessionárias,
82391,inactive,Mancini Veiculos,Revenda,company,Matão,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82392,inactive,Mandacaru Arapiraca,Revenda,company,Arapiraca,Alagoas,Carteira UsadosBR,#N/A,Concessionárias,
82394,inactive,Mandacaru Penedo,Revenda,company,Penedo,Alagoas,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82395,inactive,Mandacaru Veiculos,Revenda,company,Maringá,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82396,inactive,Mandala,Revenda,company,Atibaia,São Paulo,Carteira Concessionária,#N/A,Concessionárias,
82397,inactive,Mandala Caxambu,Revenda,company,Caxambu,Minas Gerais,Carteira UsadosBR,#N/A,Concessionárias,
82398,inactive,Mandala Itajuba,Revenda,company,Itajubá,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82399,active,Manecar Veiculos,Revenda,company,Tijucas,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82400,inactive,Manella Veiculos,Revenda,company,Londrina,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82401,inactive,Manente Veiculos,Revenda,company,Sorocaba,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82402,inactive,Manfio E Neubhaher Ltda,Revenda,company,Dourados,Mato Grosso do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82403,inactive,Mangaba Motos,Revenda,company,Castelo,Espírito Santo,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82404,inactive,Mangabeiras Veículos,Revenda,company,Maceió,Alagoas,Carteira UsadosBR,#N/A,Concessionárias,
82405,active,Manga Veículos,Revenda,company,Maceió,Alagoas,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82406,inactive,MANHAES AUTOMOVEIS,Revenda,company,São João de Meriti,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82409,inactive,Mania Kar,Revenda,company,São Carlos,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82410,inactive,Mania Motos,Revenda,company,Frutal,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82411,inactive,Mania Veiculos,Revenda,company,Bragança Paulista,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82412,inactive,Mania Veículos,Revenda,company,Araçatuba,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82413,inactive,Manicar Veiculos,Revenda,company,Vinhedo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82414,inactive,Maninho Automoveis,Revenda,company,Campo Grande,Mato Grosso do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82415,inactive,Maninho Multimarcas,Revenda,company,Varginha,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82416,inactive,Maninho Veiculos,Revenda,company,Sorriso,Mato Grosso,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82417,inactive,Nannetti Veiculos,Revenda,company,Itajubá,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82418,inactive,Mano Car,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82419,inactive,Manoel Automarcas,Revenda,company,Suzano,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82420,inactive,Manoel Costa Veículos,Revenda,company,Montes Claros,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82421,inactive,Manoel Multimarcas,Revenda,company,Poá,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82422,inactive,Manolo Automóveis,Revenda,company,Santo André,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82423,inactive,Mano'S Automóveis,Revenda,company,Criciúma,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82424,inactive,Manoscar Pick Ups,Revenda,company,Joinville,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82425,inactive,Manos Veiculos - Indaial,Revenda,company,Joinville,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82426,inactive,Mano Veiculos,Revenda,company,Naviraí,Mato Grosso do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82427,inactive,Mano Veiculos,Revenda,company,Sinop,Mato Grosso,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82428,inactive,Manso Veiculos,Revenda,company,Vassouras,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82429,inactive,Mantena Automoveis,Revenda,company,Mantena,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82430,inactive,Mantiqueira Veículos,Revenda,company,Itajubá,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82431,inactive,Mantova Veiculos,Revenda,company,Campinas,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82432,inactive,Manub,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82433,inactive,Manucar,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82434,inactive,Man Veiculos,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82435,inactive,Manzi Multimarcas,Revenda,company,Uberaba,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82436,inactive,Manzini Veiculos,Revenda,company,Mococa,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82437,active,Manzini Veiculos,Revenda,company,Jundiaí,São Paulo,Carteira CS - Kelly Viana,DS Autoestoque,Revendas,Lucas Bombini
82438,active,Mão Dupla Trade Motors,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82439,inactive,Map Car,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Concessionárias,
82440,inactive,Map Car Veiculos,Revenda,company,Teresópolis,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82441,inactive,Maperio Veiculos,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82442,active,Mape Veiculos,Revenda,company,Espírito Santo do Pinhal,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82443,inactive,Mapi,Revenda,company,Lavras,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82444,inactive,Mapi (Varginha),Revenda,company,Varginha,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82450,active,Maquina Automoveis,Revenda,company,Boituva,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82451,inactive,Máquina Motors,Revenda,company,Goiânia,Goiás,Carteira UsadosBR,#N/A,Revendas,Gabriela Silva
82452,inactive,Máquina Rara Veículos,Revenda,company,Curitiba,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82453,inactive,Maquinas Motos,Revenda,company,Camaçari,Bahia,Carteira UsadosBR,#N/A,Concessionárias,
82454,inactive,Marabuco Veículos,Revenda,company,Recife,Pernambuco,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82455,inactive,Maracanã Automóveis Sertãozinho,Revenda,company,Sertãozinho,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82456,inactive,Maracar,Revenda,company,Aracaju,Sergipe,Carteira UsadosBR,#N/A,Concessionárias,
82457,inactive,Maracar,Revenda,company,Aracaju,Sergipe,Carteira UsadosBR,#N/A,Concessionárias,
82458,inactive,Jeep Marajó,Revenda,company,Londrina,Paraná,Carteira UsadosBR,#N/A,Concessionárias,
82459,inactive,Seminovos Marajó,Revenda,company,Londrina,Paraná,Carteira UsadosBR,#N/A,Concessionárias,
82460,inactive,Marajó Fiat,Revenda,company,Londrina,Paraná,Carteira UsadosBR,#N/A,Concessionárias,
82461,inactive,Marajo Veiculos,Revenda,company,Recife,Pernambuco,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82463,inactive,Maramar Santos,Revenda,company,Santos,São Paulo,Carteira UsadosBR,#N/A,Concessionárias,
82464,inactive,Maramar São Vicente,Revenda,company,São Vicente,São Paulo,Carteira UsadosBR,#N/A,Concessionárias,
82465,inactive,Marambaia (Sr),Revenda,company,Balneário Camboriú,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82466,inactive,Marambaia Veiculos,Revenda,company,Balneário Camboriú,Santa Catarina,Carteira UsadosBR,#N/A,Concessionárias,
82469,active,Maranata Veiculos,Revenda,company,Belo Horizonte,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82470,inactive,Maranata Veiculos,Revenda,company,Cianorte,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82471,inactive,Maranauto Veículos,Revenda,company,Sumaré,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82472,inactive,Maranello,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82473,inactive,Maranello Multimarcas,Revenda,company,São Bernardo do Campo,São Paulo,Carteira UsadosBR,#N/A,Concessionárias,
82474,inactive,Maranello Multimarcas,Revenda,company,Blumenau,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82475,inactive,Maranello Veiculos,Revenda,company,São Gonçalo,Rio de Janeiro,Carteira UsadosBR,#N/A,Concessionárias,
82476,inactive,Maranello Veiculos,Revenda,company,Uberaba,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82478,inactive,Marano Automóveis,Revenda,company,Santa Maria,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82480,inactive,Marapoama Veiculos,Revenda,company,Marapoama,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82481,inactive,Marataoan Veiculos,Revenda,company,Brasília,Distrito Federal,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82482,inactive,Marauto Corretora de Veiculos,Revenda,company,Niterói,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82483,inactive,Marauto Assis Brasil Poa,Revenda,company,Porto Alegre,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82484,inactive,Marauto Botucatu,Revenda,company,Botucatu,São Paulo,Carteira UsadosBR,#N/A,Concessionárias,
82486,inactive,Marauto Ourinho,Revenda,company,Ourinhos,São Paulo,Carteira UsadosBR,#N/A,Concessionárias,
82487,inactive,Marauto S.A. Platina,Revenda,company,Santo Antônio da Platina,Paraná,Carteira UsadosBR,#N/A,Concessionárias,
82488,inactive,Marauto Veiculos,Revenda,company,São Carlos,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82489,inactive,Marauto Veiculos,Revenda,company,Niterói,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82490,inactive,Marauto Veiculos,Revenda,company,Torres,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82492,inactive,Maravilha Automoveis,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82493,inactive,Marazul Veiculos,Revenda,company,Cuiabá,Mato Grosso,Carteira UsadosBR,#N/A,Concessionárias,
82494,inactive,MARCA MOTORS,Revenda,company,Uruaçu,Goiás,Carteira UsadosBR,#N/A,Concessionárias,
82496,inactive,Marca Motors,Revenda,company,Toledo,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82497,inactive,Marca Motors Araguaina,Revenda,company,Araguaína,Tocantins,Carteira UsadosBR,#N/A,Concessionárias,
82498,inactive,Marca Motors Veículos,Revenda,company,Palmas,Tocantins,Carteira UsadosBR,#N/A,Concessionárias,
82499,inactive,Marca Motors Veiculos Ltda,Revenda,company,Gurupi,Tocantins,Carteira UsadosBR,#N/A,Concessionárias,
82500,inactive,Marcão Automóveis,Revenda,company,Rio Verde,Goiás,Carteira UsadosBR,#N/A,Revendas,Gabriela Silva
82501,inactive,Marcão Veículo,Revenda,company,Sorriso,Mato Grosso,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82503,inactive,Marcao Veiculos,Revenda,company,Ji-Paraná,Rondônia,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82504,inactive,Marcão Veiculos,Revenda,company,Açailândia,Maranhão,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82505,inactive,Monteiro Veiculos,Revenda,company,São Paulo,São Paulo,Carteira Closer - Ivan Cordolino,Anuncio Revenda Ilimitado,Revendas,Lucas Bombini
82506,inactive,Marcarini Veiculos,Revenda,company,Linhares,Espírito Santo,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82507,inactive,Mar - Car Veículos,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82508,inactive,Marcas E Cia,Revenda,company,Brasília,Distrito Federal,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82511,inactive,Marcato,Revenda,company,Coxim,Mato Grosso do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82512,inactive,Marca Veiculos,Revenda,company,Umuarama,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82513,inactive,Marca Veiculos,Revenda,company,Juiz de Fora,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82514,inactive,Marca Veículos-,Revenda,company,Juiz de Fora,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82515,inactive,Marcela Automoveis,Revenda,company,Marília,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82516,inactive,Marcelinho Automoveis,Revenda,company,Marília,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82517,inactive,Marcelinho Multimarcas,Revenda,company,Caxias do Sul,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82518,inactive,Marcelino Automoveis,Revenda,company,Rio Bonito,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82520,inactive,Marcel Multimarcas,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82521,inactive,Marcelo Alvarenga/ Ricardo Ferreri,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82522,inactive,Marcelo Automoveis,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82523,inactive,Marcelo Automoveis,Revenda,company,Criciúma,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82524,inactive,Marcelo Automoveis,Revenda,company,Itu,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82525,inactive,Marcelo Automoveis,Revenda,company,Lages,Santa Catarina,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82526,inactive,Marcelo Automóveis,Revenda,company,São José do Rio Pardo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82527,inactive,Marcelo Goias Santa Cruz,Revenda,company,Santa Cruz do Sul,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82528,inactive,Marcelo Motors,Revenda,company,Venda Nova do Imigrante,Espírito Santo,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82530,inactive,Marcelo Veiculos,Revenda,company,Santo Ângelo,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82531,inactive,Marcelo Veiculos,Revenda,company,Formiga,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82532,inactive,Marcelo Veiculos,Revenda,company,Campinas,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82533,inactive,Marcelo Veiculos,Revenda,company,São Sebastião do Paraíso,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82534,inactive,Marcelo Veiculos,Revenda,company,Parnamirim,Rio Grande do Norte,Carteira UsadosBR,#N/A,Concessionárias,
82535,inactive,Marcelo Veículos,Revenda,company,Teófilo Otoni,Minas Gerais,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82536,active,Marcelo Veículos,Revenda,company,Guarulhos,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82537,inactive,Marcelo Veí­Culos,Revenda,company,Bastos,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82538,inactive,Marcelo Veículos,Revenda,company,Guanambi,Bahia,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82539,inactive,Marcelus Car,Revenda,company,Itaguaí,Rio de Janeiro,Carteira CS - Kelly Viana,#N/A,Revendas,Diogo Ramos
82540,inactive,Marcel Veiculos,Revenda,company,Petrópolis,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82541,inactive,Marcel Veiculos,Revenda,company,Rio Bonito,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82542,inactive,Marcel Veículos,Revenda,company,Petrópolis,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82543,inactive,Marcha Car,Revenda,company,Castanhal,Pará,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82544,inactive,Marche Peugeot,Revenda,company,Piracicaba,São Paulo,Carteira UsadosBR,#N/A,Concessionárias,
82546,inactive,Marchett Automoveis,Revenda,company,Caxias do Sul,Rio Grande do Sul,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82547,active,Marchetto Automóveis,Revenda,company,São Paulo,São Paulo,Carteira UsadosBR,#N/A,Revendas,Lucas Bombini
82548,inactive,Marchiori Veículos,Revenda,company,Telêmaco Borba,Paraná,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
82549,inactive,Marcia Car,Revenda,company,Rio de Janeiro,Rio de Janeiro,Carteira UsadosBR,#N/A,Revendas,Diogo Ramos
